ts_event,equity
2025-02-03 09:30:00-05:00,0.0
2025-02-03 09:45:00-05:00,0.0
2025-02-03 10:00:00-05:00,-0.5
2025-02-03 10:15:00-05:00,-51.0
2025-02-03 10:30:00-05:00,-51.5
2025-02-03 10:45:00-05:00,-68.0625
2025-02-03 11:00:00-05:00,-102.0
2025-02-03 11:15:00-05:00,-102.5
2025-02-03 11:30:00-05:00,-105.8125
2025-02-03 11:45:00-05:00,-105.8125
2025-02-03 12:00:00-05:00,-105.8125
2025-02-03 12:15:00-05:00,-105.8125
2025-02-03 12:30:00-05:00,-105.8125
2025-02-03 12:45:00-05:00,-105.8125
2025-02-03 13:00:00-05:00,-105.8125
2025-02-03 13:15:00-05:00,-105.8125
2025-02-03 13:30:00-05:00,-105.8125
2025-02-03 13:45:00-05:00,-105.8125
2025-02-03 14:00:00-05:00,-105.8125
2025-02-03 14:15:00-05:00,-105.8125
2025-02-03 14:30:00-05:00,-105.8125
2025-02-03 14:45:00-05:00,-105.8125
2025-02-03 15:00:00-05:00,-105.8125
2025-02-03 15:15:00-05:00,-105.8125
2025-02-03 15:30:00-05:00,-105.8125
2025-02-03 15:45:00-05:00,-105.8125
2025-02-04 09:30:00-05:00,0.0
2025-02-04 09:45:00-05:00,0.0
2025-02-04 10:00:00-05:00,-0.5
2025-02-04 10:15:00-05:00,26.0625
2025-02-04 10:30:00-05:00,12.3125
2025-02-04 10:45:00-05:00,14.8125
2025-02-04 11:00:00-05:00,26.0625
2025-02-04 11:15:00-05:00,67.3125
2025-02-04 11:30:00-05:00,92.75
2025-02-04 11:45:00-05:00,92.75
2025-02-04 12:00:00-05:00,92.75
2025-02-04 12:15:00-05:00,92.75
2025-02-04 12:30:00-05:00,92.75
2025-02-04 12:45:00-05:00,92.75
2025-02-04 13:00:00-05:00,92.75
2025-02-04 13:15:00-05:00,92.75
2025-02-04 13:30:00-05:00,92.75
2025-02-04 13:45:00-05:00,92.75
2025-02-04 14:00:00-05:00,92.75
2025-02-04 14:15:00-05:00,92.75
2025-02-04 14:30:00-05:00,92.75
2025-02-04 14:45:00-05:00,92.75
2025-02-04 15:00:00-05:00,92.75
2025-02-04 15:15:00-05:00,92.75
2025-02-04 15:30:00-05:00,92.75
2025-02-04 15:45:00-05:00,92.75
2025-02-05 09:30:00-05:00,0.0
2025-02-05 09:45:00-05:00,0.0
2025-02-05 10:00:00-05:00,-0.5
2025-02-05 10:15:00-05:00,-37.6875
2025-02-05 10:30:00-05:00,-10.1875
2025-02-05 10:45:00-05:00,13.5625
2025-02-05 11:00:00-05:00,17.3125
2025-02-05 11:15:00-05:00,7.3125
2025-02-05 11:30:00-05:00,77.125
2025-02-05 11:45:00-05:00,77.125
2025-02-05 12:00:00-05:00,77.125
2025-02-05 12:15:00-05:00,77.125
2025-02-05 12:30:00-05:00,77.125
2025-02-05 12:45:00-05:00,77.125
2025-02-05 13:00:00-05:00,77.125
2025-02-05 13:15:00-05:00,77.125
2025-02-05 13:30:00-05:00,77.125
2025-02-05 13:45:00-05:00,77.125
2025-02-05 14:00:00-05:00,77.125
2025-02-05 14:15:00-05:00,77.125
2025-02-05 14:30:00-05:00,77.125
2025-02-05 14:45:00-05:00,77.125
2025-02-05 15:00:00-05:00,77.125
2025-02-05 15:15:00-05:00,77.125
2025-02-05 15:30:00-05:00,77.125
2025-02-05 15:45:00-05:00,77.125
2025-02-06 09:30:00-05:00,0.0
2025-02-06 09:45:00-05:00,0.0
2025-02-06 10:00:00-05:00,-0.5
2025-02-06 10:15:00-05:00,-32.6875
2025-02-06 10:30:00-05:00,-51.0
2025-02-06 10:45:00-05:00,-51.5
2025-02-06 11:00:00-05:00,-55.5625
2025-02-06 11:15:00-05:00,-13.0625
2025-02-06 11:30:00-05:00,-20.125
2025-02-06 11:45:00-05:00,-20.125
2025-02-06 12:00:00-05:00,-20.125
2025-02-06 12:15:00-05:00,-20.125
2025-02-06 12:30:00-05:00,-20.125
2025-02-06 12:45:00-05:00,-20.125
2025-02-06 13:00:00-05:00,-20.125
2025-02-06 13:15:00-05:00,-20.125
2025-02-06 13:30:00-05:00,-20.125
2025-02-06 13:45:00-05:00,-20.125
2025-02-06 14:00:00-05:00,-20.125
2025-02-06 14:15:00-05:00,-20.125
2025-02-06 14:30:00-05:00,-20.125
2025-02-06 14:45:00-05:00,-20.125
2025-02-06 15:00:00-05:00,-20.125
2025-02-06 15:15:00-05:00,-20.125
2025-02-06 15:30:00-05:00,-20.125
2025-02-06 15:45:00-05:00,-20.125
2025-02-07 09:30:00-05:00,0.0
2025-02-07 09:45:00-05:00,0.0
2025-02-07 10:00:00-05:00,0.0
2025-02-07 10:15:00-05:00,0.0
2025-02-07 10:30:00-05:00,-0.5
2025-02-07 10:45:00-05:00,-38.3125
2025-02-07 11:00:00-05:00,50.4375
2025-02-07 11:15:00-05:00,6.6875
2025-02-07 11:30:00-05:00,124.0
