entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
2025-07-16 11:05:00-04:00,2025-07-16 11:10:00-04:00,-1,6288.75,6294.75,-31.0,stop
2025-07-16 11:15:00-04:00,2025-07-16 11:30:00-04:00,-1,6278.1875,6264.3125,68.375,signal
2025-07-17 10:15:00-04:00,2025-07-17 10:20:00-04:00,1,6319.3125,6313.3125,-31.0,stop
2025-07-17 10:25:00-04:00,2025-07-17 11:30:00-04:00,1,6313.1875,6327.3125,69.625,signal
2025-07-18 10:00:00-04:00,2025-07-18 10:10:00-04:00,1,6346.75,6340.75,-31.0,stop
2025-07-18 10:15:00-04:00,2025-07-18 10:20:00-04:00,1,6338.4375,6336.875,-8.8125,signal
2025-07-23 10:00:00-04:00,2025-07-23 11:30:00-04:00,1,6356.375,6364.5,39.625,signal
2025-07-24 10:10:00-04:00,2025-07-24 11:30:00-04:00,1,6402.125,6410.875,42.75,signal
2025-07-28 10:20:00-04:00,2025-07-28 11:10:00-04:00,1,6430.5,6426.875,-19.125,signal
2025-07-29 10:00:00-04:00,2025-07-29 10:40:00-04:00,1,6432.0625,6426.0625,-31.0,stop
2025-07-29 10:45:00-04:00,2025-07-29 10:50:00-04:00,1,6425.3125,6419.3125,-31.0,stop
2025-07-31 10:25:00-04:00,2025-07-31 10:35:00-04:00,1,6440.9375,6434.9375,-31.0,stop
2025-07-31 10:40:00-04:00,2025-07-31 10:45:00-04:00,1,6436.4375,6430.4375,-31.0,stop
2025-07-31 10:50:00-04:00,2025-07-31 10:55:00-04:00,1,6428.5625,6422.5625,-31.0,stop
