symbol,entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
MES,2025-02-12 14:35:00-05:00,2025-02-12 14:45:00-05:00,-1,6073.1875,6079.1875,-31.0,stop
MES,2025-02-13 09:55:00-05:00,2025-02-13 11:55:00-05:00,1,6084.5625,6099.5625,74.0,signal
MES,2025-02-13 13:55:00-05:00,2025-02-13 15:55:00-05:00,1,6107.3125,6135.25,138.6875,session_eod
MES,2025-02-14 09:30:00-05:00,2025-02-14 11:15:00-05:00,1,6136.0,6136.6875,2.4375,signal
MES,2025-02-14 13:30:00-05:00,2025-02-14 14:50:00-05:00,1,6136.9375,6135.1875,-9.75,signal
MES,2025-02-17 10:05:00-05:00,2025-02-17 10:10:00-05:00,1,6139.1875,6138.5,-4.4375,signal
MES,2025-02-17 10:15:00-05:00,2025-02-17 12:50:00-05:00,1,6139.625,6145.75,29.625,signal
MES,2025-02-17 12:55:00-05:00,2025-02-17 12:55:00-05:00,1,6145.875,6145.5,-2.875,session_eod
MES,2025-02-19 09:30:00-05:00,2025-02-19 10:00:00-05:00,1,6134.4375,6128.4375,-31.0,stop
MES,2025-02-19 11:00:00-05:00,2025-02-19 12:45:00-05:00,1,6137.9375,6146.75,43.0625,signal
MES,2025-02-19 13:35:00-05:00,2025-02-19 15:40:00-05:00,1,6152.9375,6157.9375,24.0,signal
MES,2025-02-20 10:00:00-05:00,2025-02-20 10:05:00-05:00,-1,6113.0625,6119.0625,-31.0,stop
MES,2025-02-20 10:10:00-05:00,2025-02-20 10:15:00-05:00,-1,6114.1875,6120.1875,-31.0,stop
MES,2025-02-20 10:20:00-05:00,2025-02-20 12:15:00-05:00,-1,6122.3125,6119.6875,12.125,signal
MES,2025-02-20 13:20:00-05:00,2025-02-20 13:35:00-05:00,-1,6111.25,6117.25,-31.0,stop
MES,2025-02-20 13:40:00-05:00,2025-02-20 14:05:00-05:00,-1,6116.8125,6120.875,-21.3125,signal
MES,2025-02-21 10:00:00-05:00,2025-02-21 11:50:00-05:00,-1,6111.6875,6096.1875,76.5,signal
MES,2025-02-21 12:15:00-05:00,2025-02-21 15:50:00-05:00,-1,6090.25,6033.0625,284.9375,signal
MES,2025-02-24 10:00:00-05:00,2025-02-24 10:10:00-05:00,-1,6010.375,6016.375,-31.0,stop
MES,2025-02-24 10:15:00-05:00,2025-02-24 11:20:00-05:00,-1,6016.375,6022.375,-31.0,stop
MES,2025-02-24 14:50:00-05:00,2025-02-24 15:55:00-05:00,-1,6028.5625,6002.25,130.5625,session_eod
MES,2025-02-25 09:30:00-05:00,2025-02-25 09:35:00-05:00,-1,6001.0625,6007.0625,-31.0,stop
MES,2025-02-25 09:40:00-05:00,2025-02-25 11:55:00-05:00,-1,5999.0,5957.8125,204.9375,signal
MES,2025-02-25 12:00:00-05:00,2025-02-25 12:10:00-05:00,-1,5958.4375,5957.0625,5.875,signal
MES,2025-02-25 14:20:00-05:00,2025-02-25 14:35:00-05:00,-1,5963.1875,5969.1875,-31.0,stop
MES,2025-02-26 09:35:00-05:00,2025-02-26 09:40:00-05:00,-1,5985.375,5991.375,-31.0,stop
MES,2025-02-26 14:00:00-05:00,2025-02-26 14:20:00-05:00,-1,5953.3125,5959.3125,-31.0,stop
MES,2025-02-26 14:25:00-05:00,2025-02-26 14:35:00-05:00,-1,5961.75,5967.75,-31.0,stop
MES,2025-02-26 14:40:00-05:00,2025-02-26 15:05:00-05:00,-1,5968.875,5958.1875,52.4375,signal
MES,2025-02-27 10:15:00-05:00,2025-02-27 10:20:00-05:00,-1,5969.375,5975.375,-31.0,stop
MES,2025-02-27 10:25:00-05:00,2025-02-27 11:15:00-05:00,-1,5981.6875,5987.6875,-31.0,stop
MES,2025-02-27 11:45:00-05:00,2025-02-27 12:30:00-05:00,-1,5964.9375,5970.9375,-31.0,stop
MES,2025-02-27 12:35:00-05:00,2025-02-27 13:10:00-05:00,-1,5966.4375,5972.4375,-31.0,stop
MES,2025-02-27 14:15:00-05:00,2025-02-27 15:55:00-05:00,-1,5950.0,5877.5,361.5,session_eod
MES,2025-02-28 09:30:00-05:00,2025-02-28 09:35:00-05:00,-1,5868.625,5874.625,-31.0,stop
MES,2025-02-28 09:40:00-05:00,2025-02-28 09:45:00-05:00,-1,5879.0,5885.0,-31.0,stop
MES,2025-02-28 09:50:00-05:00,2025-02-28 09:55:00-05:00,-1,5878.875,5884.875,-31.0,stop
MES,2025-02-28 10:00:00-05:00,2025-02-28 10:05:00-05:00,-1,5884.8125,5890.8125,-31.0,stop
MES,2025-02-28 10:10:00-05:00,2025-02-28 10:15:00-05:00,-1,5893.5,5899.5,-31.0,stop
MES,2025-02-28 10:20:00-05:00,2025-02-28 10:25:00-05:00,-1,5892.625,5898.625,-31.0,stop
MES,2025-02-28 12:00:00-05:00,2025-02-28 12:05:00-05:00,-1,5894.125,5892.1875,8.6875,signal
MES,2025-02-28 12:30:00-05:00,2025-02-28 14:10:00-05:00,-1,5891.75,5869.125,112.125,signal
MES,2025-03-03 14:00:00-05:00,2025-03-03 14:40:00-05:00,-1,5917.875,5923.875,-31.0,stop
MES,2025-03-03 14:50:00-05:00,2025-03-03 15:55:00-05:00,-1,5899.0,5863.0,179.0,session_eod
MES,2025-03-04 09:30:00-05:00,2025-03-04 09:35:00-05:00,-1,5812.125,5818.125,-31.0,stop
MES,2025-03-04 09:40:00-05:00,2025-03-04 09:45:00-05:00,-1,5809.625,5815.625,-31.0,stop
MES,2025-03-04 09:50:00-05:00,2025-03-04 11:50:00-05:00,-1,5796.0625,5778.875,84.9375,signal
MES,2025-03-05 10:00:00-05:00,2025-03-05 10:05:00-05:00,-1,5794.6875,5800.6875,-31.0,stop
MES,2025-03-05 10:10:00-05:00,2025-03-05 12:20:00-05:00,-1,5806.1875,5796.0,49.9375,signal
MES,2025-03-06 10:00:00-05:00,2025-03-06 10:05:00-05:00,-1,5772.3125,5778.3125,-31.0,stop
MES,2025-03-06 10:10:00-05:00,2025-03-06 10:15:00-05:00,-1,5792.3125,5798.3125,-31.0,stop
MES,2025-03-06 10:20:00-05:00,2025-03-06 10:35:00-05:00,-1,5800.5625,5806.5625,-31.0,stop
MES,2025-03-06 10:40:00-05:00,2025-03-06 10:50:00-05:00,-1,5815.5,5803.6875,58.0625,signal
MES,2025-03-06 11:45:00-05:00,2025-03-06 15:05:00-05:00,-1,5785.0625,5742.5625,211.5,signal
MES,2025-03-07 10:30:00-05:00,2025-03-07 10:45:00-05:00,-1,5727.5625,5733.5625,-31.0,stop
MES,2025-03-07 10:50:00-05:00,2025-03-07 12:40:00-05:00,-1,5728.75,5720.3125,41.1875,signal
MES,2025-03-10 10:00:00-04:00,2025-03-10 15:45:00-04:00,-1,5681.25,5614.375,333.375,signal
MES,2025-03-11 10:15:00-04:00,2025-03-11 11:10:00-04:00,-1,5594.375,5600.375,-31.0,stop
MES,2025-03-11 11:15:00-04:00,2025-03-11 11:20:00-04:00,-1,5596.25,5602.25,-31.0,stop
MES,2025-03-11 11:25:00-04:00,2025-03-11 11:30:00-04:00,-1,5589.0625,5595.0625,-31.0,stop
MES,2025-03-11 12:25:00-04:00,2025-03-11 12:30:00-04:00,-1,5574.5,5580.5,-31.0,stop
MES,2025-03-11 12:35:00-04:00,2025-03-11 12:40:00-04:00,-1,5574.75,5580.75,-31.0,stop
MES,2025-03-11 12:45:00-04:00,2025-03-11 14:00:00-04:00,-1,5568.875,5574.875,-31.0,stop
MES,2025-03-11 14:05:00-04:00,2025-03-11 14:10:00-04:00,-1,5579.5625,5585.5625,-31.0,stop
MES,2025-03-12 11:00:00-04:00,2025-03-12 11:15:00-04:00,-1,5565.6875,5571.6875,-31.0,stop
MES,2025-03-12 11:20:00-04:00,2025-03-12 11:25:00-04:00,-1,5572.625,5578.625,-31.0,stop
MES,2025-03-12 11:30:00-04:00,2025-03-12 11:35:00-04:00,-1,5584.0625,5590.0625,-31.0,stop
MES,2025-03-12 11:40:00-04:00,2025-03-12 11:45:00-04:00,-1,5591.9375,5597.9375,-31.0,stop
MES,2025-03-13 10:00:00-04:00,2025-03-13 10:05:00-04:00,-1,5565.5625,5571.5625,-31.0,stop
MES,2025-03-13 10:10:00-04:00,2025-03-13 10:15:00-04:00,-1,5581.5625,5587.5625,-31.0,stop
