entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
2025-04-14 11:10:00-04:00,2025-04-14 11:15:00-04:00,1,5463.375,5457.375,-31.0,stop
2025-04-14 11:20:00-04:00,2025-04-14 11:25:00-04:00,1,5460.25,5454.25,-31.0,stop
2025-04-15 10:00:00-04:00,2025-04-15 10:15:00-04:00,1,5470.125,5464.125,-31.0,stop
2025-04-15 10:20:00-04:00,2025-04-15 10:25:00-04:00,1,5446.9375,5440.9375,-31.0,stop
2025-04-15 10:30:00-04:00,2025-04-15 10:40:00-04:00,1,5453.8125,5447.8125,-31.0,stop
2025-04-15 10:45:00-04:00,2025-04-15 10:50:00-04:00,1,5460.375,5454.375,-31.0,stop
2025-04-15 10:55:00-04:00,2025-04-15 11:25:00-04:00,1,5461.8125,5455.8125,-31.0,stop
2025-04-17 10:00:00-04:00,2025-04-17 10:05:00-04:00,1,5332.4375,5326.4375,-31.0,stop
2025-04-17 10:10:00-04:00,2025-04-17 10:15:00-04:00,1,5323.5625,5317.5625,-31.0,stop
2025-04-17 10:20:00-04:00,2025-04-17 10:25:00-04:00,1,5311.1875,5305.1875,-31.0,stop
2025-04-17 10:30:00-04:00,2025-04-17 10:35:00-04:00,1,5297.9375,5291.9375,-31.0,stop
2025-04-17 10:40:00-04:00,2025-04-17 11:30:00-04:00,1,5297.4375,5319.0625,107.125,signal
2025-04-23 10:00:00-04:00,2025-04-23 10:05:00-04:00,1,5481.4375,5475.4375,-31.0,stop
2025-04-23 10:10:00-04:00,2025-04-23 10:15:00-04:00,1,5481.3125,5475.3125,-31.0,stop
2025-04-23 10:20:00-04:00,2025-04-23 11:00:00-04:00,1,5468.625,5462.625,-31.0,stop
2025-04-23 11:05:00-04:00,2025-04-23 11:10:00-04:00,1,5474.125,5468.125,-31.0,stop
2025-04-23 11:15:00-04:00,2025-04-23 11:20:00-04:00,1,5463.3125,5457.3125,-31.0,stop
2025-04-23 11:25:00-04:00,2025-04-23 11:30:00-04:00,1,5437.5625,5431.5625,-31.0,stop
2025-04-25 10:05:00-04:00,2025-04-25 10:20:00-04:00,1,5509.0625,5503.0625,-31.0,stop
2025-04-25 10:25:00-04:00,2025-04-25 10:30:00-04:00,1,5491.5625,5485.5625,-31.0,stop
2025-04-25 10:35:00-04:00,2025-04-25 11:30:00-04:00,1,5498.1875,5508.4375,50.25,signal
2025-04-28 10:20:00-04:00,2025-04-28 10:25:00-04:00,1,5558.875,5552.875,-31.0,stop
2025-04-28 10:30:00-04:00,2025-04-28 11:05:00-04:00,1,5548.9375,5542.9375,-31.0,stop
2025-04-28 11:10:00-04:00,2025-04-28 11:15:00-04:00,1,5540.0,5534.0,-31.0,stop
2025-04-29 10:00:00-04:00,2025-04-29 10:20:00-04:00,1,5549.625,5543.625,-31.0,stop
2025-04-29 10:25:00-04:00,2025-04-29 11:30:00-04:00,1,5541.0625,5559.625,91.8125,signal
