entry_time,exit_time,qty,pnl,reason
2025-06-24 10:00:00-04:00,2025-06-24 15:45:00-04:00,1,139.9375,session_eod
2025-06-25 09:30:00-04:00,2025-06-25 11:00:00-04:00,1,-51.0,stop
2025-06-25 11:15:00-04:00,2025-06-25 12:00:00-04:00,1,-9.125,signal
2025-06-26 09:30:00-04:00,2025-06-26 15:45:00-04:00,1,146.8125,session_eod
2025-06-27 09:30:00-04:00,2025-06-27 14:00:00-04:00,1,29.625,signal
2025-06-30 10:30:00-04:00,2025-06-30 13:45:00-04:00,1,-51.0,stop
2025-06-30 14:00:00-04:00,2025-06-30 14:15:00-04:00,1,2.125,signal
2025-06-30 15:00:00-04:00,2025-06-30 15:45:00-04:00,1,28.6875,session_eod
2025-07-01 09:30:00-04:00,2025-07-01 11:00:00-04:00,1,-51.0,stop
2025-07-01 11:15:00-04:00,2025-07-01 11:30:00-04:00,1,9.9375,signal
2025-07-01 11:45:00-04:00,2025-07-01 12:45:00-04:00,1,38.375,signal
2025-07-01 13:15:00-04:00,2025-07-01 15:00:00-04:00,1,-51.0,stop
2025-07-01 15:15:00-04:00,2025-07-01 15:45:00-04:00,1,-19.75,session_eod
2025-07-02 09:30:00-04:00,2025-07-02 15:45:00-04:00,1,156.8125,session_eod
2025-07-03 09:30:00-04:00,2025-07-03 13:00:00-04:00,1,121.8125,session_eod
2025-07-04 09:30:00-04:00,2025-07-04 10:15:00-04:00,1,12.75,signal
2025-07-07 10:45:00-04:00,2025-07-07 11:45:00-04:00,1,-51.0,stop
2025-07-08 10:30:00-04:00,2025-07-08 10:45:00-04:00,1,-51.0,stop
2025-07-08 11:00:00-04:00,2025-07-08 11:15:00-04:00,1,-18.5,signal
2025-07-08 11:45:00-04:00,2025-07-08 13:00:00-04:00,1,-11.9375,signal
2025-07-08 13:15:00-04:00,2025-07-08 13:30:00-04:00,1,1.5,signal
2025-07-08 13:45:00-04:00,2025-07-08 14:15:00-04:00,1,1.8125,signal
2025-07-10 10:00:00-04:00,2025-07-10 15:45:00-04:00,1,116.5,session_eod
2025-07-11 14:00:00-04:00,2025-07-11 15:00:00-04:00,1,-51.0,stop
2025-07-11 15:15:00-04:00,2025-07-11 15:45:00-04:00,1,-24.75,signal
2025-07-14 13:00:00-04:00,2025-07-14 15:45:00-04:00,1,11.8125,session_eod
2025-07-15 09:30:00-04:00,2025-07-15 09:45:00-04:00,1,-51.0,stop
2025-07-15 10:00:00-04:00,2025-07-15 10:30:00-04:00,1,-51.0,stop
2025-07-18 09:30:00-04:00,2025-07-18 10:00:00-04:00,1,-51.0,stop
2025-07-21 09:30:00-04:00,2025-07-21 14:45:00-04:00,1,71.8125,signal
2025-07-22 13:45:00-04:00,2025-07-22 14:15:00-04:00,1,-51.0,stop
2025-07-22 14:30:00-04:00,2025-07-22 15:45:00-04:00,1,-2.25,session_eod
2025-07-23 09:30:00-04:00,2025-07-23 09:45:00-04:00,1,-51.0,stop
2025-07-23 10:00:00-04:00,2025-07-23 15:45:00-04:00,1,210.25,session_eod
2025-07-24 09:30:00-04:00,2025-07-24 15:45:00-04:00,1,12.4375,signal
2025-07-25 09:30:00-04:00,2025-07-25 09:45:00-04:00,1,4.0,signal
2025-07-25 10:15:00-04:00,2025-07-25 10:45:00-04:00,1,21.8125,signal
2025-07-25 11:30:00-04:00,2025-07-25 15:45:00-04:00,1,62.125,session_eod
2025-07-28 09:30:00-04:00,2025-07-28 11:15:00-04:00,1,-51.0,stop
2025-07-28 11:30:00-04:00,2025-07-28 11:45:00-04:00,1,5.25,signal
2025-07-29 10:00:00-04:00,2025-07-29 10:45:00-04:00,1,-51.0,stop
2025-07-29 11:00:00-04:00,2025-07-29 11:15:00-04:00,1,-51.0,stop
2025-07-30 11:45:00-04:00,2025-07-30 14:45:00-04:00,1,-51.0,stop
