symbol,entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
MES,2025-03-14 14:45:00-04:00,2025-03-17 11:00:00-04:00,1,5631.75,5648.25,81.5,signal
MES,2025-03-17 12:25:00-04:00,2025-03-17 12:40:00-04:00,1,5648.5,5648.5,-1.0,signal
MES,2025-03-17 12:50:00-04:00,2025-03-17 13:00:00-04:00,1,5657.75,5650.5,-37.25,stop
MES,2025-03-17 13:05:00-04:00,2025-03-17 15:50:00-04:00,1,5659.0,5691.0,159.0,signal
MES,2025-03-18 14:00:00-04:00,2025-03-18 14:05:00-04:00,-1,5609.5,5613.75,-22.25,signal
MES,2025-03-18 14:25:00-04:00,2025-03-18 14:35:00-04:00,-1,5613.5,5620.75,-37.25,stop
MES,2025-03-18 14:40:00-04:00,2025-03-18 14:45:00-04:00,-1,5617.0,5625.0,-41.0,stop
MES,2025-03-18 15:55:00-04:00,2025-03-19 09:30:00-04:00,-1,5620.0,5686.0,-331.0,stop
MES,2025-03-19 10:00:00-04:00,2025-03-19 10:50:00-04:00,1,5705.5,5695.0,-53.5,stop
MES,2025-03-19 10:55:00-04:00,2025-03-19 11:15:00-04:00,1,5695.25,5697.25,9.0,signal
MES,2025-03-19 11:40:00-04:00,2025-03-19 13:00:00-04:00,1,5711.5,5706.75,-24.75,signal
MES,2025-03-19 14:25:00-04:00,2025-03-20 09:30:00-04:00,1,5706.0,5702.5,-18.5,signal
MES,2025-03-20 10:25:00-04:00,2025-03-20 11:15:00-04:00,1,5754.5,5748.0,-33.5,stop
MES,2025-03-20 11:20:00-04:00,2025-03-20 11:30:00-04:00,1,5750.0,5740.75,-47.25,stop
MES,2025-03-20 11:35:00-04:00,2025-03-20 11:40:00-04:00,1,5744.0,5749.25,25.25,signal
MES,2025-03-24 09:30:00-04:00,2025-03-24 12:45:00-04:00,1,5783.0,5808.25,125.25,signal
MES,2025-03-24 14:55:00-04:00,2025-03-25 11:50:00-04:00,1,5811.25,5820.5,45.25,signal
MES,2025-03-26 09:35:00-04:00,2025-03-26 09:45:00-04:00,1,5831.0,5821.25,-49.75,stop
MES,2025-03-26 14:00:00-04:00,2025-03-26 14:10:00-04:00,-1,5754.75,5761.25,-33.5,stop
MES,2025-03-26 14:15:00-04:00,2025-03-26 15:55:00-04:00,-1,5760.75,5758.5,10.25,signal
MES,2025-03-27 09:30:00-04:00,2025-03-27 09:50:00-04:00,-1,5733.25,5748.75,-78.5,stop
MES,2025-03-27 12:00:00-04:00,2025-03-27 12:05:00-04:00,-1,5755.0,5762.25,-37.25,stop
MES,2025-03-27 12:10:00-04:00,2025-03-27 12:15:00-04:00,-1,5759.25,5766.25,-36.0,stop
MES,2025-03-27 12:20:00-04:00,2025-03-27 14:20:00-04:00,-1,5762.75,5749.5,65.25,signal
MES,2025-03-28 09:30:00-04:00,2025-03-28 09:35:00-04:00,-1,5718.25,5728.5,-52.25,stop
MES,2025-03-28 09:40:00-04:00,2025-03-28 14:30:00-04:00,-1,5718.25,5629.0,445.25,signal
MES,2025-03-28 14:55:00-04:00,2025-03-31 11:00:00-04:00,-1,5628.5,5586.75,207.75,signal
MES,2025-04-02 10:00:00-04:00,2025-04-02 10:05:00-04:00,1,5669.0,5654.5,-73.5,stop
MES,2025-04-02 10:20:00-04:00,2025-04-02 14:00:00-04:00,1,5670.25,5699.0,142.75,signal
MES,2025-04-02 15:40:00-04:00,2025-04-03 09:30:00-04:00,1,5712.25,5535.5,-884.75,stop
MES,2025-04-03 10:00:00-04:00,2025-04-03 11:40:00-04:00,-1,5492.5,5499.5,-36.0,stop
MES,2025-04-03 13:15:00-04:00,2025-04-04 11:00:00-04:00,-1,5490.75,5257.75,1164.0,signal
MES,2025-04-04 11:05:00-04:00,2025-04-04 11:10:00-04:00,-1,5239.5,5263.25,-119.75,stop
MES,2025-04-04 11:25:00-04:00,2025-04-04 11:30:00-04:00,-1,5217.0,5217.5,-3.5,signal
MES,2025-04-04 12:15:00-04:00,2025-04-04 13:45:00-04:00,-1,5187.75,5198.5,-54.75,stop
MES,2025-04-07 09:30:00-04:00,2025-04-07 09:50:00-04:00,-1,4925.75,4973.25,-238.5,stop
MES,2025-04-07 09:55:00-04:00,2025-04-07 10:10:00-04:00,-1,5007.25,5191.75,-923.5,stop
MES,2025-04-08 13:25:00-04:00,2025-04-08 13:35:00-04:00,-1,5074.5,5102.75,-142.25,stop
MES,2025-04-08 14:25:00-04:00,2025-04-08 14:30:00-04:00,-1,5074.75,5086.25,-58.5,stop
MES,2025-04-08 14:40:00-04:00,2025-04-08 14:45:00-04:00,-1,5065.0,5084.75,-99.75,stop
MES,2025-04-08 14:55:00-04:00,2025-04-09 09:35:00-04:00,-1,5067.25,5045.5,107.75,signal
MES,2025-04-09 11:00:00-04:00,2025-04-09 11:05:00-04:00,-1,5004.0,5017.75,-69.75,stop
MES,2025-04-09 11:10:00-04:00,2025-04-09 11:15:00-04:00,-1,5014.25,5034.5,-102.25,stop
