entry_time,exit_time,qty,pnl,reason
2025-06-30 10:00:00-04:00,2025-06-30 10:35:00-04:00,1,-31.0,stop
2025-06-30 10:40:00-04:00,2025-06-30 11:30:00-04:00,1,21.1875,signal
2025-07-01 10:25:00-04:00,2025-07-01 10:40:00-04:00,1,-31.0,stop
2025-07-01 10:45:00-04:00,2025-07-01 11:00:00-04:00,1,11.8125,signal
2025-07-08 10:30:00-04:00,2025-07-08 10:35:00-04:00,-1,-31.0,stop
2025-07-08 10:40:00-04:00,2025-07-08 11:30:00-04:00,-1,49.9375,signal
2025-07-09 10:15:00-04:00,2025-07-09 10:25:00-04:00,1,-31.0,stop
2025-07-09 10:30:00-04:00,2025-07-09 10:35:00-04:00,1,-31.0,stop
2025-07-09 10:40:00-04:00,2025-07-09 10:45:00-04:00,1,-31.0,stop
2025-07-14 10:00:00-04:00,2025-07-14 10:15:00-04:00,-1,-31.0,stop
2025-07-14 10:20:00-04:00,2025-07-14 11:25:00-04:00,-1,-31.0,stop
2025-07-15 10:00:00-04:00,2025-07-15 10:30:00-04:00,1,-31.0,stop
2025-07-16 10:45:00-04:00,2025-07-16 10:50:00-04:00,-1,-31.0,stop
2025-07-16 10:55:00-04:00,2025-07-16 11:00:00-04:00,-1,-31.0,stop
2025-07-16 11:05:00-04:00,2025-07-16 11:10:00-04:00,-1,-31.0,stop
2025-07-16 11:15:00-04:00,2025-07-16 11:30:00-04:00,-1,68.375,signal
2025-07-17 10:15:00-04:00,2025-07-17 10:20:00-04:00,1,-31.0,stop
2025-07-17 10:25:00-04:00,2025-07-17 11:30:00-04:00,1,69.625,signal
2025-07-18 10:00:00-04:00,2025-07-18 10:10:00-04:00,1,-31.0,stop
2025-07-23 10:00:00-04:00,2025-07-23 11:30:00-04:00,1,39.625,signal
2025-07-24 10:10:00-04:00,2025-07-24 11:30:00-04:00,1,42.75,signal
2025-07-25 10:00:00-04:00,2025-07-25 11:30:00-04:00,1,39.0,signal
2025-07-28 10:20:00-04:00,2025-07-28 11:15:00-04:00,1,-31.0,stop
2025-07-28 11:20:00-04:00,2025-07-28 11:30:00-04:00,1,16.1875,signal
2025-07-29 10:00:00-04:00,2025-07-29 10:40:00-04:00,1,-31.0,stop
2025-07-29 10:45:00-04:00,2025-07-29 10:50:00-04:00,1,-31.0,stop
2025-07-29 10:55:00-04:00,2025-07-29 11:15:00-04:00,1,-31.0,stop
2025-07-31 10:25:00-04:00,2025-07-31 10:35:00-04:00,1,-31.0,stop
2025-07-31 10:40:00-04:00,2025-07-31 10:45:00-04:00,1,-31.0,stop
2025-07-31 10:50:00-04:00,2025-07-31 10:55:00-04:00,1,-31.0,stop
2025-07-31 11:00:00-04:00,2025-07-31 11:10:00-04:00,1,-31.0,stop
2025-07-31 11:15:00-04:00,2025-07-31 11:30:00-04:00,1,45.5625,signal
