entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
2025-03-31 10:10:00-04:00,2025-03-31 10:30:00-04:00,-1,5575.1875,5581.1875,-31.0,stop
2025-03-31 10:35:00-04:00,2025-03-31 10:45:00-04:00,-1,5579.0625,5585.0625,-31.0,stop
2025-03-31 10:50:00-04:00,2025-03-31 11:00:00-04:00,-1,5578.9375,5584.9375,-31.0,stop
2025-04-01 15:20:00-04:00,2025-04-01 15:25:00-04:00,-1,5649.125,5651.25,-11.625,signal
2025-04-03 11:35:00-04:00,2025-04-03 11:40:00-04:00,-1,5488.625,5494.625,-31.0,stop
2025-04-04 09:55:00-04:00,2025-04-04 10:00:00-04:00,-1,5278.625,5284.625,-31.0,stop
2025-04-04 10:05:00-04:00,2025-04-04 11:00:00-04:00,-1,5264.5625,5232.9375,157.125,signal
2025-04-07 09:45:00-04:00,2025-04-07 09:50:00-04:00,-1,4906.5,4912.5,-31.0,stop
2025-04-07 09:55:00-04:00,2025-04-07 10:00:00-04:00,-1,4989.0,4995.0,-31.0,stop
2025-04-07 10:05:00-04:00,2025-04-07 10:10:00-04:00,-1,5000.5,5006.5,-31.0,hard_limit
2025-04-09 09:30:00-04:00,2025-04-09 09:35:00-04:00,-1,4996.5625,5002.5625,-31.0,stop
2025-04-10 15:25:00-04:00,2025-04-10 15:30:00-04:00,1,5298.4375,5292.4375,-31.0,stop
2025-04-11 10:15:00-04:00,2025-04-11 10:20:00-04:00,1,5303.4375,5297.4375,-31.0,stop
2025-04-11 10:25:00-04:00,2025-04-11 10:30:00-04:00,1,5265.3125,5259.3125,-31.0,stop
2025-04-11 10:35:00-04:00,2025-04-11 10:40:00-04:00,1,5291.3125,5285.3125,-31.0,stop
2025-04-11 10:45:00-04:00,2025-04-11 10:50:00-04:00,1,5309.6875,5303.6875,-31.0,stop
2025-04-14 09:30:00-04:00,2025-04-14 09:35:00-04:00,1,5485.375,5479.375,-31.0,stop
2025-04-14 09:40:00-04:00,2025-04-14 09:45:00-04:00,1,5457.8125,5451.8125,-31.0,stop
2025-04-14 09:50:00-04:00,2025-04-14 09:55:00-04:00,1,5465.25,5459.25,-31.0,stop
2025-04-14 10:00:00-04:00,2025-04-14 10:10:00-04:00,1,5468.1875,5462.1875,-31.0,stop
2025-04-14 10:15:00-04:00,2025-04-14 10:20:00-04:00,1,5462.9375,5456.9375,-31.0,stop
2025-04-14 10:25:00-04:00,2025-04-14 11:05:00-04:00,1,5469.125,5463.125,-31.0,stop
2025-04-14 11:10:00-04:00,2025-04-14 11:15:00-04:00,1,5463.375,5457.375,-31.0,stop
2025-04-15 11:35:00-04:00,2025-04-15 11:45:00-04:00,1,5456.6875,5450.6875,-31.0,stop
2025-04-15 11:50:00-04:00,2025-04-15 12:05:00-04:00,1,5456.1875,5462.1875,29.0,signal
2025-04-23 09:35:00-04:00,2025-04-23 09:40:00-04:00,1,5463.8125,5457.8125,-31.0,stop
2025-04-23 09:45:00-04:00,2025-04-23 09:50:00-04:00,1,5480.1875,5474.1875,-31.0,stop
2025-04-23 09:55:00-04:00,2025-04-23 10:00:00-04:00,1,5475.25,5469.25,-31.0,stop
2025-04-23 10:05:00-04:00,2025-04-23 10:10:00-04:00,1,5480.6875,5474.6875,-31.0,stop
2025-04-23 10:15:00-04:00,2025-04-23 10:20:00-04:00,1,5469.4375,5463.4375,-31.0,stop
2025-04-23 10:25:00-04:00,2025-04-23 10:50:00-04:00,1,5481.125,5475.125,-31.0,stop
2025-04-23 10:55:00-04:00,2025-04-23 11:00:00-04:00,1,5474.625,5468.625,-31.0,stop
2025-04-23 11:05:00-04:00,2025-04-23 11:10:00-04:00,1,5474.125,5468.125,-31.0,stop
2025-04-23 13:05:00-04:00,2025-04-23 13:30:00-04:00,1,5433.6875,5427.6875,-31.0,stop
2025-04-23 13:35:00-04:00,2025-04-23 13:40:00-04:00,1,5417.8125,5411.8125,-31.0,stop
2025-04-23 13:45:00-04:00,2025-04-23 14:05:00-04:00,1,5418.3125,5424.5,29.9375,signal
2025-04-25 09:40:00-04:00,2025-04-25 09:45:00-04:00,1,5514.75,5508.75,-31.0,stop
2025-04-25 09:50:00-04:00,2025-04-25 09:55:00-04:00,1,5497.5,5491.5,-31.0,stop
2025-04-25 10:00:00-04:00,2025-04-25 10:20:00-04:00,1,5499.0625,5493.0625,-31.0,stop
2025-04-25 11:35:00-04:00,2025-04-25 11:45:00-04:00,1,5506.1875,5500.1875,-31.0,stop
2025-04-25 11:50:00-04:00,2025-04-25 14:05:00-04:00,1,5510.75,5531.875,104.625,signal
2025-04-28 09:50:00-04:00,2025-04-28 09:55:00-04:00,1,5565.1875,5559.1875,-31.0,stop
2025-04-28 10:00:00-04:00,2025-04-28 10:30:00-04:00,1,5548.625,5542.625,-31.0,stop
2025-04-28 10:35:00-04:00,2025-04-28 10:40:00-04:00,1,5553.1875,5547.1875,-31.0,stop
2025-04-28 10:45:00-04:00,2025-04-28 10:50:00-04:00,1,5559.625,5553.625,-31.0,stop
2025-04-29 10:20:00-04:00,2025-04-29 10:25:00-04:00,1,5548.75,5542.75,-31.0,stop
2025-04-29 10:30:00-04:00,2025-04-29 13:00:00-04:00,1,5546.0,5554.0,39.0,signal
2025-05-01 09:30:00-04:00,2025-05-01 09:35:00-04:00,1,5640.8125,5634.8125,-31.0,stop
2025-05-01 09:40:00-04:00,2025-05-01 09:55:00-04:00,1,5638.9375,5632.9375,-31.0,stop
2025-05-01 10:00:00-04:00,2025-05-01 11:50:00-04:00,1,5638.1875,5656.75,91.8125,signal
2025-05-02 09:40:00-04:00,2025-05-02 09:45:00-04:00,1,5687.625,5681.625,-31.0,stop
2025-05-02 09:50:00-04:00,2025-05-02 13:25:00-04:00,1,5673.3125,5707.0625,167.75,signal
2025-05-06 13:05:00-04:00,2025-05-06 13:15:00-04:00,-1,5637.375,5643.375,-31.0,stop
2025-05-06 13:20:00-04:00,2025-05-06 14:25:00-04:00,-1,5636.3125,5642.3125,-31.0,stop
2025-05-06 14:30:00-04:00,2025-05-06 14:35:00-04:00,-1,5642.0625,5641.4375,2.125,signal
2025-05-07 09:40:00-04:00,2025-05-07 09:45:00-04:00,-1,5641.9375,5647.9375,-31.0,stop
2025-05-07 09:50:00-04:00,2025-05-07 09:55:00-04:00,-1,5639.6875,5645.6875,-31.0,stop
2025-05-07 10:00:00-04:00,2025-05-07 10:05:00-04:00,-1,5649.625,5651.125,-8.5,signal
2025-05-07 14:35:00-04:00,2025-05-07 14:40:00-04:00,-1,5631.5,5637.5,-31.0,stop
2025-05-07 14:45:00-04:00,2025-05-07 14:55:00-04:00,-1,5623.4375,5629.4375,-31.0,stop
2025-05-08 09:30:00-04:00,2025-05-08 09:35:00-04:00,1,5687.0,5681.0,-31.0,stop
2025-05-08 09:40:00-04:00,2025-05-08 09:45:00-04:00,1,5682.0,5676.0,-31.0,stop
2025-05-08 09:50:00-04:00,2025-05-08 10:05:00-04:00,1,5675.3125,5669.3125,-31.0,stop
2025-05-08 10:10:00-04:00,2025-05-08 10:50:00-04:00,1,5666.75,5660.75,-31.0,stop
2025-05-08 10:55:00-04:00,2025-05-08 11:00:00-04:00,1,5661.5625,5660.8125,-4.75,signal
2025-05-12 10:00:00-04:00,2025-05-12 10:25:00-04:00,1,5826.1875,5820.1875,-31.0,stop
2025-05-12 10:30:00-04:00,2025-05-12 11:20:00-04:00,1,5814.4375,5824.0,46.8125,signal
2025-05-14 12:40:00-04:00,2025-05-14 12:50:00-04:00,1,5910.125,5909.9375,-1.9375,signal
2025-05-14 15:00:00-04:00,2025-05-14 15:20:00-04:00,1,5909.125,5903.125,-31.0,stop
